Accum_y-0,T-1,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7
409,420,416,552,828,403,1739,356,1391
509,420,423,552,810,366,1857,502,1271
615,425,422,561,842,366,1886,505,1161
592,476,422,561,852,365,2073,505,1055
624,447,485,563,852,363,2089,504,1050
624,446,485,573,854,381,2072,527,1195
680,446,565,573,843,381,2111,527,1247
690,446,580,573,811,418,2138,520,1252
690,446,580,647,789,418,2154,515,1231
690,446,628,665,715,496,2127,515,1226
680,456,636,680,651,555,2080,515,1235
680,379,695,675,742,561,2049,480,1142
826,360,697,632,733,563,2049,480,1159
832,360,758,572,594,563,2034,479,1172
856,374,782,539,607,563,1984,465,1242
855,375,776,486,619,565,1742,535,1354
873,375,885,482,629,592,1731,494,1467
873,375,851,520,592,592,1697,512,1467
893,318,927,518,592,624,1406,551,1550
937,318,929,542,616,673,1228,611,1616
946,318,929,569,499,717,1123,631,1650
946,151,947,593,481,695,1132,631,1643
716,380,946,593,440,680,1141,713,1642
707,352,947,593,438,678,1144,796,1483
826,352,924,499,457,501,1209,788,1503
1158,352,906,607,452,492,1188,801,1409
1221,338,993,619,399,432,1005,812,1355
1252,333,1105,666,326,409,953,856,1303
1270,333,1122,671,317,409,935,898,1297
1373,333,1128,668,317,409,935,898,1228
1403,406,1196,668,275,409,872,844,1244
1452,409,1279,699,275,409,849,715,1164
1500,509,1278,699,274,409,731,562,1110
1412,615,1278,689,228,409,702,559,1242
1394,592,1320,689,218,415,515,559,1276
1362,624,1292,687,218,433,504,559,1290
1362,624,1293,677,216,549,504,536,1181
1306,680,1213,677,216,648,469,536,1251
1296,690,1198,689,216,612,479,535,1263
1296,690,1242,680,272,612,437,535,1249
1296,690,1194,667,356,534,338,535,1247
1296,680,1186,660,440,475,331,535,1271
1296,680,1127,680,344,477,331,537,1272
1150,826,1045,680,344,574,387,537,1240
1144,832,947,680,344,587,412,552,1227
1106,856,918,672,346,587,511,564,1157
1106,855,892,672,365,608,509,493,1046
1088,873,633,672,402,581,524,496,903
1088,873,606,634,419,585,530,547,962
1090,893,529,642,419,553,572,508,918
1047,937,527,645,395,588,619,496,884
1040,946,527,629,411,567,624,609,854
1108,946,502,606,411,567,758,763,869
1111,716,627,640,411,565,841,681,869
1108,707,705,704,433,521,875,598,870
989,826,803,721,441,521,1048,582,946
657,1158,832,595,428,522,1354,569,939
610,1221,757,502,433,522,1398,558,948
580,1252,714,386,433,522,1532,514,1147
667,1270,707,336,485,538,1532,472,1391
588,1373,777,314,485,576,1532,472,1343
546,1403,709,314,486,577,1532,472,1240
497,1452,704,278,517,660,1532,472,1221
389,1500,706,278,517,683,1532,472,1222
367,1412,735,278,532,703,1532,472,1104
411,1394,731,319,538,901,1532,472,1070
430,1362,698,319,578,1050,1527,472,1056
430,1362,704,319,578,1017,1528,472,1020
434,1306,712,319,578,985,1521,472,898
448,1296,712,307,578,1026,1493,507,881
534,1296,668,247,522,1079,1489,517,868
654,1296,746,374,515,1118,1489,517,871
683,1296,904,374,513,1127,1489,517,851
690,1296,959,354,506,1179,1517,563,863
694,1150,1014,380,650,1086,1506,586,868
748,1144,1015,387,650,1073,1500,573,954
803,1106,1015,387,635,1073,1372,572,1036
803,1106,1015,387,608,1050,1371,650,1124
815,1088,1015,387,562,1072,1332,701,1188
815,1088,1015,391,545,1080,1318,650,1172
793,1090,1015,384,545,1102,1241,767,1200
792,1047,1036,357,545,1026,1213,777,1205
790,1040,1036,346,530,1016,1279,642,1197
722,1108,1039,345,528,1017,1151,487,1182
746,1111,914,311,530,1017,1058,487,1182
780,1108,836,247,525,1049,1020,490,1181
991,989,738,230,500,1091,782,491,1051
994,657,709,230,516,1091,550,491,1036
978,610,697,230,513,1091,564,491,1092
1049,580,628,230,513,1091,437,495,999
1086,667,622,224,461,1075,438,541,839
1304,588,591,224,461,1042,438,546,907
1243,546,601,225,460,1082,443,592,956
1240,497,707,246,429,1059,445,607,985
1200,389,706,258,429,1036,445,870,987
1199,367,704,270,479,1021,445,925,952
1145,411,801,229,518,817,445,980,952
1126,430,914,239,593,650,445,1012,1144
1126,430,930,239,726,549,443,1212,1147
1122,434,1066,240,745,482,443,1216,1147
1108,448,1066,431,746,440,434,1181,1147
1022,534,1066,444,746,387,434,1171,1157
902,654,988,339,666,348,434,1171,1154
873,683,830,427,605,339,434,1211,1141
866,690,775,433,609,279,406,1275,1128
884,694,720,417,526,273,361,1382,1123
830,748,732,446,558,273,342,1380,1051
775,803,732,446,558,293,314,1419,980
775,803,777,446,555,293,312,1435,924
763,815,880,446,555,273,312,1402,859
776,815,999,442,555,292,312,1469,817
835,793,1016,441,568,271,286,1491,744
835,792,1042,464,568,271,267,1457,707
914,790,1206,486,567,314,198,1448,729
1079,722,1294,515,567,313,324,1448,769
1071,746,1328,522,565,313,366,1448,769
1087,780,1412,674,548,281,367,1445,820
920,991,1412,674,553,230,364,1444,897
917,994,1429,675,543,235,262,1444,874
917,978,1499,687,544,241,329,1469,823
846,1049,1523,691,550,266,322,1479,753
704,1086,1519,762,554,266,321,1433,727
463,1304,1509,822,560,263,321,1428,670
513,1243,1499,832,560,228,316,1382,668
715,1240,1315,817,573,168,317,1367,708
786,1200,1308,805,594,255,317,1105,758
812,1199,1281,793,529,251,317,1050,780
863,1145,1146,793,484,251,317,1091,851
892,1126,1031,783,369,251,317,1059,717
1008,1126,1008,783,236,251,317,859,723
1018,1122,870,782,217,251,317,855,794
1018,1108,920,591,216,251,317,1089,819
1022,1022,955,573,216,290,317,1246,815
1055,902,992,591,216,362,317,1349,923
1231,873,992,516,187,396,317,1368,1135
1254,866,1207,510,190,443,317,1260,1167
1232,884,1211,500,129,447,317,1130,1219
1251,830,1219,634,106,447,317,1130,1280
1251,775,1224,717,106,427,402,1080,1305
1256,775,1179,721,162,427,438,986,1272
1327,763,1076,768,184,425,438,960,1285
1358,776,976,805,189,394,440,857,1404
1299,835,972,875,227,393,440,718,1400
1306,835,954,958,252,385,471,694,1400
1233,914,831,950,252,329,469,693,1378
1068,1079,740,1056,252,329,422,693,1338
1040,1071,706,1104,252,415,409,693,1355
989,1087,621,977,252,417,409,693,1322
945,920,621,977,263,453,409,693,1341
977,917,604,976,265,517,410,693,1375
1094,917,534,964,318,526,282,668,1426
1112,846,510,960,340,512,282,654,1424
1112,704,510,889,342,529,282,654,1374
1158,463,475,829,336,527,282,654,1441
1108,513,475,818,336,523,285,654,1452
917,715,475,815,323,523,282,654,1384
852,786,475,823,302,436,282,653,1331
888,812,475,846,302,435,282,653,1309
930,863,475,856,302,435,282,585,1336
927,892,475,915,342,435,282,646,1330
811,1008,475,922,383,435,282,706,1334
801,1018,469,922,383,443,282,708,1263
803,1018,419,922,406,472,282,530,1263
857,1022,384,922,470,515,282,433,1267
825,1055,347,877,476,446,282,330,1161
696,1231,347,906,476,412,283,271,952
673,1254,132,906,460,514,284,267,920
685,1232,128,906,463,510,284,267,868
674,1251,107,736,455,510,284,267,1064
674,1251,102,653,564,510,202,267,1087
669,1256,102,682,568,510,287,295,1117
598,1327,102,635,545,542,299,328,1123
716,1358,83,598,551,563,326,393,1057
724,1299,136,528,500,569,370,405,1209
730,1306,107,520,475,569,518,430,1209
747,1233,66,517,475,571,525,465,1209
747,1068,66,382,475,571,432,466,1288
747,1040,66,327,545,523,403,498,1271
747,989,90,302,568,538,402,750,1253
747,945,92,317,559,503,402,809,1157
715,977,92,317,565,502,401,818,1123
598,1094,198,317,607,694,401,818,1058
579,1112,279,427,590,892,405,818,1021
579,1112,370,432,584,877,413,818,1013
532,1158,370,432,584,877,413,818,929
532,1108,398,432,584,984,410,820,871
521,917,413,557,584,984,452,820,870
515,852,433,571,677,992,464,833,870
453,888,444,548,766,992,500,869,881
360,930,479,538,766,992,500,841,787
392,927,638,876,726,992,506,780,779
418,811,724,869,685,992,574,720,769
423,801,724,908,685,984,821,827,785
437,803,762,959,662,955,1091,771,760
379,857,902,1144,723,873,1091,711,750
378,825,903,1191,721,870,1121,711,748
331,696,903,1160,722,870,1158,727,745
331,673,903,1173,737,721,1157,739,745
326,685,903,1197,734,721,1247,745,745
321,674,951,1247,733,721,1247,756,474
330,674,1112,1385,624,721,1244,767,415
367,669,1159,1384,563,721,1123,739,385
386,598,1177,1384,563,689,1111,711,366
291,716,1183,1487,796,668,1179,646,312
354,724,1123,1512,796,675,1135,634,157
341,730,1195,1428,796,675,956,609,157
318,747,1443,1468,796,673,949,574,159
330,747,1443,1468,796,707,984,573,90
345,747,1443,1468,772,669,1005,559,117
345,747,1419,1470,749,710,1022,382,117
567,747,1417,1456,740,709,1046,334,117
653,715,1417,1456,758,640,1046,461,117
658,598,1311,1456,660,433,1046,461,208
658,579,1261,1346,649,224,1131,465,222
658,579,1204,1341,649,222,1123,488,222
658,532,1278,1341,649,295,1161,504,356
658,532,1250,1341,649,208,1161,517,364
746,521,1235,1213,649,299,1120,523,364
746,515,1220,1191,556,291,1108,510,364
824,453,1237,1288,468,291,1240,474,353
841,360,1290,1338,468,291,1240,476,666
836,392,1175,941,468,291,1234,476,678
810,418,1213,941,468,291,1230,476,748
805,423,1267,1017,468,305,983,367,733
846,437,1230,1114,468,326,713,367,733
848,379,1122,929,343,326,713,367,733
848,378,1173,898,339,327,683,367,733
876,331,1266,879,338,423,645,351,733
876,331,1383,866,323,423,645,339,733
869,326,1425,842,323,444,555,333,733
1109,321,1448,933,325,444,555,322,733
1100,330,1409,803,326,444,555,311,757
1063,367,1376,782,326,444,555,311,791
1044,386,1399,782,376,444,555,330,791
977,291,1401,681,334,444,458,330,791
906,354,1398,656,392,431,484,330,793
906,341,1374,642,456,484,523,340,793
1077,318,1320,591,505,587,549,408,791
1153,330,1495,591,505,568,537,492,781
1138,345,1529,591,493,606,611,474,754
1138,345,1589,608,507,548,594,415,772
916,567,1618,624,759,548,570,406,929
870,653,1618,625,772,623,570,270,937
895,658,1713,629,848,671,570,270,846
895,658,1689,629,848,695,481,274,832
900,658,1656,629,848,705,481,465,854
967,658,1583,629,848,634,443,449,721
971,658,1591,629,848,614,443,436,759
883,746,1593,629,848,523,442,524,1039
883,746,1588,629,848,523,442,538,1156
805,824,1560,532,847,523,274,541,1165
808,841,1472,482,847,523,281,539,848
765,836,1428,482,847,525,281,561,834
766,810,1304,482,957,661,217,561,820
832,805,1307,367,957,715,217,561,890
820,846,1382,219,1024,724,232,561,893
821,848,1417,219,1024,776,392,561,893
821,848,1369,223,1024,775,392,561,893
793,876,1313,223,1027,679,392,564,909
793,876,1197,223,1076,679,396,569,909
793,869,1155,223,1093,681,398,571,909
622,1109,1084,82,1091,689,471,571,909
801,1100,962,88,1134,689,493,571,885
854,1063,992,124,1273,689,493,571,851
854,1044,995,124,1657,689,493,547,851
854,977,987,122,1456,689,532,557,851
854,906,984,122,1398,689,506,598,849
869,906,936,134,1334,636,467,605,849
704,1077,834,188,1285,533,441,600,853
690,1153,659,222,1286,525,417,555,902
904,1138,625,501,1252,506,322,593,930
904,1138,565,482,1297,506,322,577,947
904,916,840,465,1045,506,322,594,856
864,870,881,465,1055,454,322,594,1001
879,895,810,461,1007,406,322,596,1002
879,895,899,475,1007,382,322,622,1003
874,900,907,531,1007,499,322,466,993
828,967,906,612,1019,497,322,469,992
877,971,903,617,1032,567,322,467,946
880,883,901,713,1135,654,322,373,666
880,883,901,831,1249,682,322,359,549
888,805,952,832,1249,682,322,356,540
869,808,1009,834,1249,863,315,356,589
865,765,1035,1012,1249,900,494,334,551
864,766,1035,1021,1139,995,623,334,525
839,832,1028,1044,1160,927,623,363,458
812,820,963,1062,1093,1010,608,371,455
809,821,974,1132,1093,982,448,424,455
922,821,1304,1113,1093,982,448,427,455
922,793,1268,1113,1092,983,448,464,439
941,793,1267,1363,1044,1022,444,542,439
943,793,1267,1469,1087,1097,442,544,439
871,622,1267,1553,1087,1112,369,663,439
692,801,1267,1539,1043,1124,347,956,439
639,854,1223,1666,904,1221,356,967,439
639,854,1179,1748,470,1249,506,1206,439
639,854,1179,1748,469,1278,473,1196,454
639,854,1179,1748,469,1278,473,1155,469
627,869,1179,1736,469,1278,473,1138,469
685,704,1087,1682,469,1278,473,1075,465
687,690,1196,1670,468,1271,473,1055,527
473,904,1202,1391,468,1252,473,1043,569
683,904,1207,1391,409,1252,473,1043,535
741,904,912,1391,409,1252,482,1024,647
758,864,871,1390,354,1229,629,1024,519
713,879,847,1390,326,1229,629,1022,545
713,879,751,1376,327,1229,629,989,574
713,874,771,1320,658,1233,658,1126,568
707,828,772,1239,759,1239,658,1123,575
1057,877,767,1234,776,1167,658,1123,577
1283,880,767,1138,673,1081,658,1123,709
1283,880,767,1020,560,1053,658,1123,711
1275,888,716,1022,610,1056,658,1123,794
1274,869,659,1020,652,875,658,1123,782
1268,865,710,867,652,836,479,1123,778
1268,864,729,878,652,641,350,1123,745
1227,839,679,860,631,641,350,1094,1020
1209,812,668,842,631,539,350,1086,1022
1209,809,590,772,631,518,350,1033,1024
1096,922,256,771,631,537,382,1144,1024
1100,922,255,771,629,654,388,1112,1024
1081,941,312,527,628,620,388,1029,1024
1079,943,312,434,575,562,388,1060,1024
1079,871,312,358,575,539,388,1025,1123
1079,692,479,358,586,549,390,742,1123
1079,639,489,184,596,453,400,731,1123
1079,639,530,118,613,427,250,492,1158
1155,639,530,174,652,456,244,492,1143
1253,639,530,193,825,456,285,492,1203
1302,627,544,381,842,456,369,492,1372
1264,685,549,630,842,456,399,493,1419
1190,687,440,609,842,456,399,474,1309
1257,473,434,613,842,509,410,502,1241
1091,683,429,677,842,512,481,515,1272
1033,741,420,682,842,518,627,515,1114
1065,758,420,682,842,537,517,515,1096
1065,713,425,683,843,551,517,515,1069
1065,713,476,683,842,551,518,514,1039
1065,713,447,683,511,420,491,319,1034
1052,707,446,683,398,414,491,337,1027
649,1057,446,683,368,425,491,340,1025
420,1283,446,683,368,456,491,340,901
428,1283,446,683,367,478,491,370,904
491,1275,446,680,317,552,491,496,821
491,1274,456,680,275,624,491,550,784
491,1268,379,655,280,645,491,581,819
491,1268,360,715,323,618,491,581,819
491,1227,360,747,383,757,491,596,541
510,1209,374,752,424,746,491,703,553
510,1209,375,784,477,743,491,950,552
511,1096,375,934,481,724,459,871,598
515,1100,375,995,481,643,453,905,616
515,1081,318,990,483,638,453,1257,616
515,1079,318,977,476,598,453,1400,616
679,1079,318,969,476,715,453,1421,529
682,1079,151,976,465,713,473,1411,530
702,1079,380,977,455,753,471,1412,530
760,1079,352,961,438,753,517,1413,495
734,1155,352,928,493,695,703,1416,519
689,1253,352,927,338,713,671,1465,444
637,1302,338,739,402,766,647,1651,275
611,1264,333,490,471,839,640,1702,228
609,1190,333,489,522,848,640,1720,227
542,1257,333,485,547,795,629,1666,225
505,1091,406,421,547,834,558,1716,247
506,1033,409,416,552,828,403,1739,356
457,1065,509,423,552,810,366,1857,502
569,1065,615,422,561,842,366,1886,505
618,1065,592,422,561,852,365,2073,505
668,1065,624,485,563,852,363,2089,504
674,1052,624,485,573,854,381,2072,527
674,649,680,565,573,843,381,2111,527
674,420,690,580,573,811,418,2138,520
670,428,690,580,647,789,418,2154,515
634,491,690,628,665,715,496,2127,515
634,491,680,636,680,651,555,2080,515
640,491,680,695,675,742,561,2049,480
642,491,826,697,632,733,563,2049,480
648,491,832,758,572,594,563,2034,479
657,510,856,782,539,607,563,1984,465
720,510,855,776,486,619,565,1742,535
729,511,873,885,482,629,592,1731,494
737,515,873,851,520,592,592,1697,512
737,515,893,927,518,592,624,1406,551
737,515,937,929,542,616,673,1228,611
573,679,946,929,569,499,717,1123,631
570,682,946,947,593,481,695,1132,631
550,702,716,946,593,440,680,1141,713
527,760,707,947,593,438,678,1144,796
553,734,826,924,499,457,501,1209,788
508,689,1158,906,607,452,492,1188,801
561,637,1221,993,619,399,432,1005,812
654,611,1252,1105,666,326,409,953,856
778,609,1270,1122,671,317,409,935,898
848,542,1373,1128,668,317,409,935,898
842,505,1403,1196,668,275,409,872,844
841,506,1452,1279,699,275,409,849,715
854,457,1500,1278,699,274,409,731,562
743,569,1412,1278,689,228,409,702,559
694,618,1394,1320,689,218,415,515,559
644,668,1362,1292,687,218,433,504,559
636,674,1362,1293,677,216,549,504,536
641,674,1306,1213,677,216,648,469,536
641,674,1296,1198,689,216,612,479,535
637,670,1296,1242,680,272,612,437,535
637,634,1296,1194,667,356,534,338,535
643,634,1296,1186,660,440,475,331,535
642,640,1296,1127,680,344,477,331,537
661,642,1150,1045,680,344,574,387,537
657,648,1144,947,680,344,587,412,552
630,657,1106,918,672,346,587,511,564
567,720,1106,892,672,365,608,509,493
557,729,1088,633,672,402,581,524,496
541,737,1088,606,634,419,585,530,547
541,737,1090,529,642,419,553,572,508
541,737,1047,527,645,395,588,619,496
541,573,1040,527,629,411,567,624,609
541,570,1108,502,606,411,567,758,763
541,550,1111,627,640,411,565,841,681
520,527,1108,705,704,433,521,875,598
444,553,989,803,721,441,521,1048,582
436,508,657,832,595,428,522,1354,569
383,561,610,757,502,433,522,1398,558
290,654,580,714,386,433,522,1532,514
169,778,667,707,336,485,538,1532,472
99,848,588,777,314,485,576,1532,472
98,842,546,709,314,486,577,1532,472
98,841,497,704,278,517,660,1532,472
85,854,389,706,278,517,683,1532,472
84,743,367,735,278,532,703,1532,472
84,694,411,731,319,538,901,1532,472
84,644,430,698,319,578,1050,1527,472
84,636,430,704,319,578,1017,1528,472
88,641,434,712,319,578,985,1521,472
88,641,448,712,307,578,1026,1493,507
88,637,534,668,247,522,1079,1489,517
81,637,654,746,374,515,1118,1489,517
263,643,683,904,374,513,1127,1489,517
365,642,690,959,354,506,1179,1517,563
356,661,694,1014,380,650,1086,1506,586
354,657,748,1015,387,650,1073,1500,573
381,630,803,1015,387,635,1073,1372,572
750,567,803,1015,387,608,1050,1371,650
750,557,815,1015,387,562,1072,1332,701
750,541,815,1015,391,545,1080,1318,650
750,541,793,1015,384,545,1102,1241,767
750,541,792,1036,357,545,1026,1213,777
750,541,790,1036,346,530,1016,1279,642
750,541,722,1039,345,528,1017,1151,487
750,541,746,914,311,530,1017,1058,487
736,520,780,836,247,525,1049,1020,490
736,444,991,738,230,500,1091,782,491
764,436,994,709,230,516,1091,550,491
771,383,978,697,230,513,1091,564,491
778,290,1049,628,230,513,1091,437,495
775,169,1086,622,224,461,1075,438,541
775,99,1304,591,224,461,1042,438,546
786,98,1243,601,225,460,1082,443,592
786,98,1240,707,246,429,1059,445,607
888,85,1200,706,258,429,1036,445,870
1042,84,1199,704,270,479,1021,445,925
1063,84,1145,801,229,518,817,445,980
1083,84,1126,914,239,593,650,445,1012
1086,84,1126,930,239,726,549,443,1212
1077,88,1122,1066,240,745,482,443,1216
1080,88,1108,1066,431,746,440,434,1181
1148,88,1022,1066,444,746,387,434,1171
1139,81,902,988,339,666,348,434,1171
951,263,873,830,427,605,339,434,1211
848,365,866,775,433,609,279,406,1275
837,356,884,720,417,526,273,361,1382
837,354,830,732,446,558,273,342,1380
835,381,775,732,446,558,293,314,1419
485,750,775,777,446,555,293,312,1435
485,750,763,880,446,555,273,312,1402
485,750,776,999,442,555,292,312,1469
485,750,835,1016,441,568,271,286,1491
489,750,835,1042,464,568,271,267,1457
489,750,914,1206,486,567,314,198,1448
508,750,1079,1294,515,567,313,324,1448
510,750,1071,1328,522,565,313,366,1448
510,736,1087,1412,674,548,281,367,1445
632,736,920,1412,674,553,230,364,1444
672,764,917,1429,675,543,235,262,1444
720,771,917,1499,687,544,241,329,1469
713,778,846,1523,691,550,266,322,1479
765,775,704,1519,762,554,266,321,1433
780,775,463,1509,822,560,263,321,1428
837,786,513,1499,832,560,228,316,1382
838,786,715,1315,817,573,168,317,1367
743,888,786,1308,805,594,255,317,1105
592,1042,812,1281,793,529,251,317,1050
571,1063,863,1146,793,484,251,317,1091
551,1083,892,1031,783,369,251,317,1059
548,1086,1008,1008,783,236,251,317,859
548,1077,1018,870,782,217,251,317,855
545,1080,1018,920,591,216,251,317,1089
477,1148,1022,955,573,216,290,317,1246
466,1139,1055,992,591,216,362,317,1349
466,951,1231,992,516,187,396,317,1368
462,848,1254,1207,510,190,443,317,1260
534,837,1232,1211,500,129,447,317,1130
547,837,1251,1219,634,106,447,317,1130
571,835,1251,1224,717,106,427,402,1080
600,485,1256,1179,721,162,427,438,986
622,485,1327,1076,768,184,425,438,960
648,485,1358,976,805,189,394,440,857
654,485,1299,972,875,227,393,440,718
650,489,1306,954,958,252,385,471,694
650,489,1233,831,950,252,329,469,693
631,508,1068,740,1056,252,329,422,693
629,510,1040,706,1104,252,415,409,693
629,510,989,621,977,252,417,409,693
507,632,945,621,977,263,453,409,693
439,672,977,604,976,265,517,410,693
384,720,1094,534,964,318,526,282,668
388,713,1112,510,960,340,512,282,654
340,765,1112,510,889,342,529,282,654
326,780,1158,475,829,336,527,282,654
258,837,1108,475,818,336,523,285,654
257,838,917,475,815,323,523,282,654
250,743,852,475,823,302,436,282,653
247,592,888,475,846,302,435,282,653
247,571,930,475,856,302,435,282,585
247,551,927,475,915,342,435,282,646
290,548,811,475,922,383,435,282,706
492,548,801,469,922,383,443,282,708
578,545,803,419,922,406,472,282,530
578,477,857,384,922,470,515,282,433
578,466,825,347,877,476,446,282,330
578,466,696,347,906,476,412,283,271
578,462,673,132,906,460,514,284,267
505,534,685,128,906,463,510,284,267
492,547,674,107,736,455,510,284,267
448,571,674,102,653,564,510,202,267
471,600,669,102,682,568,510,287,295
451,622,598,102,635,545,542,299,328
479,648,716,83,598,551,563,326,393
473,654,724,136,528,500,569,370,405
473,650,730,107,520,475,569,518,430
473,650,747,66,517,475,571,525,465
473,631,747,66,382,475,571,432,466
473,629,747,66,327,545,523,403,498
473,629,747,90,302,568,538,402,750
475,507,747,92,317,559,503,402,809
475,439,715,92,317,565,502,401,818
475,384,598,198,317,607,694,401,818
476,388,579,279,427,590,892,405,818
540,340,579,370,432,584,877,413,818
683,326,532,370,432,584,877,413,818
721,258,532,398,432,584,984,410,820
776,257,521,413,557,584,984,452,820
776,250,515,433,571,677,992,464,833
935,247,453,444,548,766,992,500,869
983,247,360,479,538,766,992,500,841
983,247,392,638,876,726,992,506,780
945,290,418,724,869,685,992,574,720
743,492,423,724,908,685,984,821,827
662,578,437,762,959,662,955,1091,771
662,578,379,902,1144,723,873,1091,711
703,578,378,903,1191,721,870,1121,711
703,578,331,903,1160,722,870,1158,727
703,578,331,903,1173,737,721,1157,739
703,505,326,903,1197,734,721,1247,745
703,492,321,951,1247,733,721,1247,756
709,448,330,1112,1385,624,721,1244,767
639,471,367,1159,1384,563,721,1123,739
648,451,386,1177,1384,563,689,1111,711
594,479,291,1183,1487,796,668,1179,646
594,473,354,1123,1512,796,675,1135,634
594,473,341,1195,1428,796,675,956,609
594,473,318,1443,1468,796,673,949,574
594,473,330,1443,1468,796,707,984,573
594,473,345,1443,1468,772,669,1005,559
594,473,345,1419,1470,749,710,1022,382
592,475,567,1417,1456,740,709,1046,334
650,475,653,1417,1456,758,640,1046,461
685,475,658,1311,1456,660,433,1046,461
684,476,658,1261,1346,649,224,1131,465
661,540,658,1204,1341,649,222,1123,488
711,683,658,1278,1341,649,295,1161,504
757,721,658,1250,1341,649,208,1161,517
702,776,746,1235,1213,649,299,1120,523
702,776,746,1220,1191,556,291,1108,510
543,935,824,1237,1288,468,291,1240,474
879,983,841,1290,1338,468,291,1240,476
879,983,836,1175,941,468,291,1234,476
874,945,810,1213,941,468,291,1230,476
874,743,805,1267,1017,468,305,983,367
869,662,846,1230,1114,468,326,713,367
882,662,848,1122,929,343,326,713,367
889,703,848,1173,898,339,327,683,367
889,703,876,1266,879,338,423,645,351
889,703,876,1383,866,323,423,645,339
889,703,869,1425,842,323,444,555,333
905,703,1109,1448,933,325,444,555,322
893,709,1100,1409,803,326,444,555,311
892,639,1063,1376,782,326,444,555,311
881,648,1044,1399,782,376,444,555,330
888,594,977,1401,681,334,444,458,330
888,594,906,1398,656,392,431,484,330
888,594,906,1374,642,456,484,523,340
888,594,1077,1320,591,505,587,549,408
888,594,1153,1495,591,505,568,537,492
888,594,1138,1529,591,493,606,611,474
888,594,1138,1589,608,507,548,594,415
898,592,916,1618,624,759,548,570,406
892,650,870,1618,625,772,623,570,270
896,685,895,1713,629,848,671,570,270
933,684,895,1689,629,848,695,481,274
888,661,900,1656,629,848,705,481,465
694,711,967,1583,629,848,634,443,449
655,757,971,1591,629,848,614,443,436
750,702,883,1593,629,848,523,442,524
750,702,883,1588,629,848,523,442,538
750,543,805,1560,532,847,523,274,541
366,879,808,1472,482,847,523,281,539
471,879,765,1428,482,847,525,281,561
490,874,766,1304,482,957,661,217,561
508,874,832,1307,367,957,715,217,561
511,869,820,1382,219,1024,724,232,561
498,882,821,1417,219,1024,776,392,561
508,889,821,1369,223,1024,775,392,561
705,889,793,1313,223,1027,679,392,564
727,889,793,1197,223,1076,679,396,569
727,889,793,1155,223,1093,681,398,571
